url,property_id,property_type,locality_name,postal_code,build_year,state,living_area,furnished,number_rooms,equipped_kitchen,terrace,facades,garden,garden_area,swimming_pool,price
https://immovlan.be/en/detail/residence/for-sale/6870/arville/vbd39067,vbd39067,Residence,Arville,6870,None,To renovate,176,None,4,None,0,None,1,None,0,175 000 €
https://immovlan.be/en/detail/residence/for-sale/6630/martelange/vbc53423,vbc53423,Residence,Martelange,6630,None,To be renovated,165,None,3,1,None,None,0,None,0,79 000 €
https://immovlan.be/en/detail/apartment/for-sale/6600/bastogne/vbd28726,vbd28726,Apartment,Bastogne,6600,2025,New,100,0,2,None,1,None,0,None,0,303 256 €
https://immovlan.be/en/detail/residence/for-sale/6870/hatrival/vbd34027,vbd34027,Residence,Hatrival,6870,1971,To renovate,230,0,5,1,1,4,1,None,0,320 000 €
https://immovlan.be/en/detail/residence/for-sale/6630/martelange/vbc77383,vbc77383,Residence,Martelange,6630,2008,Normal,292,0,6,1,0,4,1,None,0,570 000 €
https://immovlan.be/en/detail/apartment/for-sale/6600/bastogne/vbd43155,vbd43155,Apartment,Bastogne,6600,None,Normal,90,None,2,None,1,None,1,150,0,349 000 €
https://immovlan.be/en/detail/residence/for-sale/6870/saint-hubert/vbb80214,vbb80214,Residence,Saint-Hubert,6870,1850,Normal,135,0,4,1,1,2,1,None,0,135 000 €
https://immovlan.be/en/detail/residence/for-sale/6630/martelange/vbc91439,vbc91439,Residence,Martelange,6630,None,None,None,None,None,None,None,None,0,None,0,350 000 €
https://immovlan.be/en/detail/apartment/for-sale/6640/sibret/vbc19054,vbc19054,Apartment,Sibret,6640,2023,New,85,0,2,1,1,4,1,110,0,260 000 €
https://immovlan.be/en/detail/residence/for-sale/6870/saint-hubert/vbc89151,vbc89151,Residence,Saint-Hubert,6870,1850,To renovate,142,0,3,1,1,3,1,None,0,170 000 €
https://immovlan.be/en/detail/residence/for-sale/6630/martelange/vbc91440,vbc91440,Residence,Martelange,6630,None,None,None,None,None,None,None,None,0,None,0,450 000 €
https://immovlan.be/en/detail/apartment/for-sale/6640/vaux-sur-sure/vbc62597,vbc62597,Apartment,Vaux-sur-Sûre,6640,2018,Normal,95,0,3,1,1,4,0,None,0,280 000 €
https://immovlan.be/en/detail/residence/for-sale/6870/saint-hubert/vbc96491,vbc96491,Residence,Saint-Hubert,6870,None,Normal,80,0,2,1,1,2,1,46,0,Price on request
https://immovlan.be/en/detail/residence/for-sale/6630/martelange/vbd36955,vbd36955,Residence,Martelange,6630,1973,Normal,None,0,2,None,1,4,1,None,0,300 000 €
https://immovlan.be/en/detail/apartment/for-sale/6640/vaux-sur-sure/vbd47392,vbd47392,Apartment,Vaux-sur-Sûre,6640,2024,None,89,0,2,None,1,None,1,None,0,229 900 €
https://immovlan.be/en/detail/residence/for-sale/6870/saint-hubert/vbd26054,vbd26054,Residence,Saint-Hubert,6870,1900,To be renovated,150,0,3,None,0,4,1,410,0,159 000 €
https://immovlan.be/en/detail/residence/for-sale/6630/martelange/vbd44246,vbd44246,Residence,Martelange,6630,None,None,203,0,4,None,1,3,1,None,0,280 000 €
https://immovlan.be/en/detail/apartment/for-sale/6690/vielsalm/vbc19283,vbc19283,Apartment,Vielsalm,6690,1979,Excellent,50,1,1,1,1,None,1,None,0,Make offer from 140 000 €
https://immovlan.be/en/detail/residence/for-sale/6870/saint-hubert/vbd35181,vbd35181,Residence,Saint-Hubert,6870,1968,To be renovated,75,0,2,None,1,3,0,None,0,Make offer from 30 000 €
https://immovlan.be/en/detail/residence/for-sale/6630/martelange/vbd45436,vbd45436,Residence,Martelange,6630,None,To be renovated,160,0,2,None,1,None,1,None,0,149 000 €
https://immovlan.be/en/detail/apartment/for-sale/6690/vielsalm/vbd04539,vbd04539,Apartment,Vielsalm,6690,1966,Normal,86,None,1,None,1,None,1,157,0,Price on request
https://immovlan.be/en/detail/residence/for-sale/6870/saint-hubert/vbd35933,vbd35933,Residence,Saint-Hubert,6870,1850,Fully renovated,178,0,4,1,1,4,1,30,0,230 000 €
https://immovlan.be/en/detail/residence/for-sale/6637/fauvillers/vbd47164,vbd47164,Residence,Fauvillers,6637,1996,Normal,258,None,3,None,1,None,1,1100,0,Price on request
https://immovlan.be/en/detail/apartment/for-sale/6690/vielsalm/vbd04540,vbd04540,Apartment,Vielsalm,6690,1966,Normal,78,None,1,None,0,None,0,None,0,Price on request
https://immovlan.be/en/detail/residence/for-sale/6870/saint-hubert/vbd41534,vbd41534,Residence,Saint-Hubert,6870,1965,To renovate,140,0,3,1,1,4,1,1700,0,Make offer from 265 000 €
https://immovlan.be/en/detail/residence/for-sale/6640/morhet/vbd22776,vbd22776,Residence,Morhet,6640,2007,Normal,None,0,3,None,0,4,0,None,0,300 000 €
https://immovlan.be/en/detail/apartment/for-sale/6690/vielsalm/vbd20127,vbd20127,Apartment,Vielsalm,6690,2018,New,86,None,2,1,1,None,0,None,0,292 000 €
https://immovlan.be/en/detail/residence/for-sale/6870/saint-hubert/vbd45192,vbd45192,Residence,Saint-Hubert,6870,None,To be renovated,None,0,4,1,1,2,1,None,0,109 000 €
https://immovlan.be/en/detail/residence/for-sale/6640/sibret/vbc69630,vbc69630,Residence,Sibret,6640,1992,None,482,0,8,1,1,4,1,3440,0,1 200 000 €
https://immovlan.be/en/detail/apartment/for-sale/6698/grand-halleux/vbd24100,vbd24100,Apartment,Grand-Halleux,6698,1898,None,25,None,1,None,0,None,1,21500,0,59 000 €
https://immovlan.be/en/detail/residence/for-sale/6870/saint-hubert/vbd47071,vbd47071,Residence,Saint-Hubert,6870,2015,Normal,200,None,3,None,1,3,1,None,0,349 000 €
https://immovlan.be/en/detail/residence/for-sale/6640/sibret/vbc69631,vbc69631,Residence,Sibret,6640,1992,Normal,482,0,8,1,1,4,1,3440,0,1 200 000 €
https://immovlan.be/en/detail/apartment/for-sale/6698/grand-halleux/vbd30367,vbd30367,Apartment,Grand-Halleux,6698,1898,None,55,None,2,None,0,None,1,21500,0,97 000 €
https://immovlan.be/en/detail/residence/for-sale/6880/auby-sur-semois/vbc02590,vbc02590,Residence,Auby-sur-Semois,6880,None,None,176,0,4,None,1,3,1,None,0,210 000 €
https://immovlan.be/en/detail/residence/for-sale/6640/vaux-sur-sure/vbc67254,vbc67254,Residence,Vaux-sur-Sûre,6640,1999,Normal,149,0,3,1,1,4,1,None,0,350 000 €
https://immovlan.be/en/detail/apartment/for-sale/6700/arlon/vbc35028,vbc35028,Apartment,Arlon,6700,None,To renovate,88,0,2,1,1,None,0,None,0,189 000 €
https://immovlan.be/en/detail/residence/for-sale/6880/auby-sur-semois/vbc02591,vbc02591,Residence,Auby-sur-Semois,6880,None,None,88,0,4,None,1,2,1,None,0,175 000 €
https://immovlan.be/en/detail/residence/for-sale/6640/vaux-sur-sure/vbd09526,vbd09526,Residence,Vaux-sur-Sûre,6640,1939,To be renovated,None,0,3,None,0,3,1,None,0,200 000 €
https://immovlan.be/en/detail/apartment/for-sale/6700/arlon/vbc67377,vbc67377,Apartment,Arlon,6700,None,Normal,52,0,1,1,0,2,0,None,0,199 000 €
