url,property_id,property_type,locality_name,postal_code,build_year,state,living_area,furnished,number_rooms,equipped_kitchen,terrace,facades,garden,garden_area,swimming_pool,price
https://immovlan.be/en/detail/residence/for-sale/6560/solre-sur-sambre/vbd46869,vbd46869,Residence,Solre-sur-Sambre,6560,None,None,85,None,3,None,0,2,1,135,0,125 000 €
https://immovlan.be/en/detail/residence/for-sale/8750/wingene/rbu59270,rbu59270,Residence,Wingene,8750,2026,New,277,None,3,None,0,None,1,None,0,517 955 €
https://immovlan.be/en/detail/residence/for-sale/6810/izel/vbd05238,vbd05238,Residence,Izel,6810,1961,Normal,165,0,3,None,0,2,0,None,0,199 000 €
https://immovlan.be/en/detail/residence/for-sale/9230/wetteren/rbu60066,rbu60066,Residence,Wetteren,9230,2024,New,126,0,3,1,1,2,1,14,0,419 500 €
https://immovlan.be/en/detail/residence/for-sale/6810/jamoigne/vwd15120,vwd15120,Residence,Jamoigne,6810,None,None,220,None,3,1,0,None,0,None,0,165 000 €
https://immovlan.be/en/detail/residence/for-sale/9240/zele/rbt67003,rbt67003,Residence,Zele,9240,None,To be renovated,None,None,4,1,None,2,1,None,0,260 000 €
https://immovlan.be/en/detail/residence/for-sale/8750/wingene/rbu59271,rbu59271,Residence,Wingene,8750,2026,New,277,None,3,None,0,None,1,None,0,486 805 €
https://immovlan.be/en/detail/residence/for-sale/7000/mons/rbu62399,rbu62399,Residence,Mons,7000,None,None,103,0,2,None,1,None,1,80,0,195 000 €
https://immovlan.be/en/detail/residence/for-sale/9240/zele/rbu43558,rbu43558,Residence,Zele,9240,None,New,199,None,4,None,1,3,1,None,0,429 500 €
https://immovlan.be/en/detail/residence/for-sale/8750/wingene/rbu59272,rbu59272,Residence,Wingene,8750,2026,New,277,None,3,None,0,None,1,None,0,462 265 €
https://immovlan.be/en/detail/residence/for-sale/9240/zele/rbu64863,rbu64863,Residence,Zele,9240,2014,Excellent,187,None,3,1,1,2,1,260,0,459 000 €
https://immovlan.be/en/detail/residence/for-sale/7000/mons/vbd48827,vbd48827,Residence,Mons,7000,None,Normal,108,None,2,None,1,2,1,102,0,Make offer from 160 000 €
https://immovlan.be/en/detail/residence/for-sale/8750/wingene/rbu65146,rbu65146,Residence,Wingene,8750,1978,Normal,139,0,3,1,1,4,1,296,0,300 000 €
https://immovlan.be/en/detail/residence/for-sale/9255/buggenhout/rbu60650,rbu60650,Residence,Buggenhout,9255,1970,None,120,0,3,None,1,None,1,None,0,264 000 €
https://immovlan.be/en/detail/residence/for-sale/7000/mons/vwd15574,vwd15574,Residence,Mons,7000,None,Normal,124,None,3,1,None,2,1,None,0,Make offer from 220 000 €
https://immovlan.be/en/detail/residence/for-sale/8760/meulebeke/rbi03031,rbi03031,Residence,Meulebeke,8760,2024,New,170,None,4,None,None,None,1,None,0,337 000 €
https://immovlan.be/en/detail/residence/for-sale/7011/ghlin/vbd48656,vbd48656,Residence,Ghlin,7011,None,To be renovated,188,0,3,None,1,4,1,None,0,200 000 €
https://immovlan.be/en/detail/residence/for-sale/9255/buggenhout/rbu65732,rbu65732,Residence,Buggenhout,9255,1955,None,227,0,3,None,1,None,0,None,0,299 000 €
https://immovlan.be/en/detail/residence/for-sale/8760/meulebeke/rbs64662,rbs64662,Residence,Meulebeke,8760,2024,New,178,None,3,None,0,None,1,None,0,382 000 €
https://immovlan.be/en/detail/residence/for-sale/9260/serskamp/rbu11256,rbu11256,Residence,Serskamp,9260,None,New,150,None,3,None,0,3,1,None,0,425 554 €
https://immovlan.be/en/detail/residence/for-sale/7011/ghlin/vbd49736,vbd49736,Residence,Ghlin,7011,None,Normal,110,0,3,None,1,2,1,None,0,219 000 €
https://immovlan.be/en/detail/residence/for-sale/8760/meulebeke/rbu60088,rbu60088,Residence,Meulebeke,8760,None,Normal,140,None,2,None,0,None,1,150,0,189 000 €
https://immovlan.be/en/detail/residence/for-sale/9280/lebbeke/rbu58530,rbu58530,Residence,Lebbeke,9280,1933,Normal,85,None,2,None,0,None,0,None,0,170 000 €
https://immovlan.be/en/detail/residence/for-sale/7022/hyon/vbd45814,vbd45814,Residence,Hyon,7022,None,Normal,171,0,2,None,None,4,1,452,0,345 000 €
https://immovlan.be/en/detail/residence/for-sale/8760/meulebeke/rbu62590,rbu62590,Residence,Meulebeke,8760,1940,None,111,None,5,None,1,2,1,None,0,269 000 €
https://immovlan.be/en/detail/residence/for-sale/9290/berlare/rbu65071,rbu65071,Residence,Berlare,9290,1959,To be renovated,154,None,3,None,1,None,0,None,0,250 000 €
https://immovlan.be/en/detail/residence/for-sale/8760/meulebeke/rbu64932,rbu64932,Residence,Meulebeke,8760,1964,To be renovated,160,None,4,None,1,None,1,None,0,185 000 €
https://immovlan.be/en/detail/residence/for-sale/7030/saint-symphorien/vbd48856,vbd48856,Residence,Saint-Symphorien,7030,None,None,141,0,3,1,1,4,1,None,0,239 000 €
https://immovlan.be/en/detail/residence/for-sale/9300/aalst/rbi58328,rbi58328,Residence,Aalst,9300,None,New,206,None,4,None,1,2,1,None,0,446 000 €
https://immovlan.be/en/detail/residence/for-sale/7040/genly/vbd49510,vbd49510,Residence,Genly,7040,None,Normal,399,0,5,None,1,3,1,533,0,Make offer from 430 000 €
https://immovlan.be/en/detail/residence/for-sale/8760/meulebeke/rbu65288,rbu65288,Residence,Meulebeke,8760,None,Normal,233,0,4,1,1,4,1,1000,0,645 000 €
https://immovlan.be/en/detail/residence/for-sale/9300/aalst/rbt64153,rbt64153,Residence,Aalst,9300,None,Normal,128,0,3,None,1,None,1,114,0,325 000 €
https://immovlan.be/en/detail/residence/for-sale/7060/soignies/vbd49758,vbd49758,Residence,Soignies,7060,None,Normal,115,0,2,None,1,2,1,None,0,199 000 €
https://immovlan.be/en/detail/residence/for-sale/8760/meulebeke/rbu66850,rbu66850,Residence,Meulebeke,8760,None,Fully renovated,239,None,3,None,0,None,1,None,0,319 000 €
https://immovlan.be/en/detail/residence/for-sale/7080/frameries/vbd49621,vbd49621,Residence,Frameries,7080,1875,To be renovated,158,0,3,None,1,2,1,75,0,Make offer from 149 000 €
https://immovlan.be/en/detail/residence/for-sale/9300/aalst/rbt64159,rbt64159,Residence,Aalst,9300,None,Normal,310,0,5,None,1,None,1,114,0,495 000 €
https://immovlan.be/en/detail/residence/for-sale/8770/ingelmunster/rbt24416,rbt24416,None,None,None,None,None,None,None,None,None,None,None,0,None,0,None
https://immovlan.be/en/detail/residence/for-sale/7090/braine-le-comte/vbd46079,vbd46079,Residence,Braine-le-Comte,7090,None,Normal,121,0,4,1,1,2,1,220,0,Make offer from 225 000 €
https://immovlan.be/en/detail/residence/for-sale/9300/aalst/rbu32999,rbu32999,Residence,Aalst,9300,None,New,131,None,3,None,1,2,1,14,0,Price on request
https://immovlan.be/en/detail/residence/for-sale/8770/ingelmunster/rbu29689,rbu29689,Residence,Ingelmunster,8770,1963,None,180,None,3,None,1,3,1,None,0,189 000 €
https://immovlan.be/en/detail/residence/for-sale/9300/aalst/rbu38608,rbu38608,Residence,Aalst,9300,None,To be renovated,165,None,2,1,1,2,1,180,0,100 000 €
https://immovlan.be/en/detail/residence/for-sale/7090/braine-le-comte/vbd48642,vbd48642,Residence,Braine-le-Comte,7090,None,To renovate,80,0,3,1,0,2,0,None,0,Make offer from 135 000 €
